ID,TransectID,TransectCode,DateOfTransect,SectionCode,VegType,DistFromTransect,occasion,season,Year
94756,3096,GTO,2019-02-20,GTO23,GRA,28,2018_Wet,Wet,2018
94742,3096,GTO,2019-02-20,GTO23,GRA,20,2018_Wet,Wet,2018
94747,3096,GTO,2019-02-20,GTO23,GRA,19,2018_Wet,Wet,2018
94754,3096,GTO,2019-02-20,GTO23,GRA,19,2018_Wet,Wet,2018
94771,3096,GTO,2019-02-20,GTO23,GRA,19,2018_Wet,Wet,2018
94743,3096,GTO,2019-02-20,GTO23,GRA,18,2018_Wet,Wet,2018
94752,3096,GTO,2019-02-20,GTO23,GRA,17,2018_Wet,Wet,2018
94766,3096,GTO,2019-02-20,GTO23,GRA,17,2018_Wet,Wet,2018
94761,3096,GTO,2019-02-20,GTO23,GRA,16,2018_Wet,Wet,2018
94764,3096,GTO,2019-02-20,GTO23,GRA,15,2018_Wet,Wet,2018
94772,3096,GTO,2019-02-20,GTO23,GRA,15,2018_Wet,Wet,2018
94774,3096,GTO,2019-02-20,GTO23,GRA,15,2018_Wet,Wet,2018
94750,3096,GTO,2019-02-20,GTO23,GRA,14,2018_Wet,Wet,2018
94744,3096,GTO,2019-02-20,GTO23,GRA,13,2018_Wet,Wet,2018
94751,3096,GTO,2019-02-20,GTO23,GRA,12,2018_Wet,Wet,2018
94753,3096,GTO,2019-02-20,GTO23,GRA,12,2018_Wet,Wet,2018
94765,3096,GTO,2019-02-20,GTO23,GRA,12,2018_Wet,Wet,2018
94770,3096,GTO,2019-02-20,GTO23,GRA,12,2018_Wet,Wet,2018
94773,3096,GTO,2019-02-20,GTO23,GRA,11,2018_Wet,Wet,2018
94745,3096,GTO,2019-02-20,GTO23,GRA,9,2018_Wet,Wet,2018
94762,3096,GTO,2019-02-20,GTO23,GRA,9,2018_Wet,Wet,2018
94767,3096,GTO,2019-02-20,GTO23,GRA,8,2018_Wet,Wet,2018
94769,3096,GTO,2019-02-20,GTO23,GRA,8,2018_Wet,Wet,2018
94749,3096,GTO,2019-02-20,GTO23,GRA,7,2018_Wet,Wet,2018
94746,3096,GTO,2019-02-20,GTO23,GRA,4,2018_Wet,Wet,2018
94748,3096,GTO,2019-02-20,GTO23,GRA,2,2018_Wet,Wet,2018
94768,3096,GTO,2019-02-20,GTO23,GRA,0,2018_Wet,Wet,2018
100505,3148,GTO,2019-10-01,GTO23,GRA,50,2019_Dry,Dry,2019
100514,3148,GTO,2019-10-01,GTO23,GRA,35,2019_Dry,Dry,2019
100503,3148,GTO,2019-10-01,GTO23,GRA,33,2019_Dry,Dry,2019
100513,3148,GTO,2019-10-01,GTO23,GRA,33,2019_Dry,Dry,2019
100520,3148,GTO,2019-10-01,GTO23,GRA,22,2019_Dry,Dry,2019
100509,3148,GTO,2019-10-01,GTO23,GRA,21,2019_Dry,Dry,2019
100504,3148,GTO,2019-10-01,GTO23,GRA,19,2019_Dry,Dry,2019
100515,3148,GTO,2019-10-01,GTO23,GRA,18,2019_Dry,Dry,2019
100521,3148,GTO,2019-10-01,GTO23,GRA,12,2019_Dry,Dry,2019
100511,3148,GTO,2019-10-01,GTO23,GRA,11,2019_Dry,Dry,2019
100507,3148,GTO,2019-10-01,GTO23,GRA,10,2019_Dry,Dry,2019
100516,3148,GTO,2019-10-01,GTO23,GRA,9,2019_Dry,Dry,2019
100506,3148,GTO,2019-10-01,GTO23,GRA,8,2019_Dry,Dry,2019
100518,3148,GTO,2019-10-01,GTO23,GRA,8,2019_Dry,Dry,2019
100519,3148,GTO,2019-10-01,GTO23,GRA,7,2019_Dry,Dry,2019
100510,3148,GTO,2019-10-01,GTO23,GRA,6,2019_Dry,Dry,2019
100517,3148,GTO,2019-10-01,GTO23,GRA,4,2019_Dry,Dry,2019
100508,3148,GTO,2019-10-01,GTO23,GRA,2,2019_Dry,Dry,2019
100522,3148,GTO,2019-10-01,GTO23,GRA,2,2019_Dry,Dry,2019
100512,3148,GTO,2019-10-01,GTO23,GRA,0,2019_Dry,Dry,2019
101156,3154,GTO,2020-01-28,GTO23,GRA,49,2019_Wet,Wet,2019
101151,3154,GTO,2020-01-28,GTO23,GRA,40,2019_Wet,Wet,2019
101152,3154,GTO,2020-01-28,GTO23,GRA,40,2019_Wet,Wet,2019
101175,3154,GTO,2020-01-28,GTO23,GRA,34,2019_Wet,Wet,2019
101174,3154,GTO,2020-01-28,GTO23,GRA,33,2019_Wet,Wet,2019
101168,3154,GTO,2020-01-28,GTO23,GRA,30,2019_Wet,Wet,2019
101171,3154,GTO,2020-01-28,GTO23,GRA,30,2019_Wet,Wet,2019
101172,3154,GTO,2020-01-28,GTO23,GRA,26,2019_Wet,Wet,2019
101163,3154,GTO,2020-01-28,GTO23,GRA,25,2019_Wet,Wet,2019
101164,3154,GTO,2020-01-28,GTO23,GRA,25,2019_Wet,Wet,2019
101140,3154,GTO,2020-01-28,GTO23,GRA,24,2019_Wet,Wet,2019
101173,3154,GTO,2020-01-28,GTO23,GRA,20,2019_Wet,Wet,2019
101153,3154,GTO,2020-01-28,GTO23,GRA,18,2019_Wet,Wet,2019
101154,3154,GTO,2020-01-28,GTO23,GRA,18,2019_Wet,Wet,2019
101146,3154,GTO,2020-01-28,GTO23,GRA,14,2019_Wet,Wet,2019
101150,3154,GTO,2020-01-28,GTO23,GRA,13,2019_Wet,Wet,2019
101141,3154,GTO,2020-01-28,GTO23,GRA,11,2019_Wet,Wet,2019
101158,3154,GTO,2020-01-28,GTO23,GRA,11,2019_Wet,Wet,2019
101159,3154,GTO,2020-01-28,GTO23,GRA,11,2019_Wet,Wet,2019
101170,3154,GTO,2020-01-28,GTO23,GRA,11,2019_Wet,Wet,2019
101149,3154,GTO,2020-01-28,GTO23,GRA,9,2019_Wet,Wet,2019
101142,3154,GTO,2020-01-28,GTO23,GRA,8,2019_Wet,Wet,2019
101162,3154,GTO,2020-01-28,GTO23,GRA,8,2019_Wet,Wet,2019
101148,3154,GTO,2020-01-28,GTO23,GRA,7,2019_Wet,Wet,2019
101161,3154,GTO,2020-01-28,GTO23,GRA,6,2019_Wet,Wet,2019
101145,3154,GTO,2020-01-28,GTO23,GRA,5,2019_Wet,Wet,2019
101157,3154,GTO,2020-01-28,GTO23,GRA,5,2019_Wet,Wet,2019
101165,3154,GTO,2020-01-28,GTO23,GRA,5,2019_Wet,Wet,2019
101166,3154,GTO,2020-01-28,GTO23,GRA,5,2019_Wet,Wet,2019
101176,3154,GTO,2020-01-28,GTO23,GRA,5,2019_Wet,Wet,2019
101147,3154,GTO,2020-01-28,GTO23,GRA,4,2019_Wet,Wet,2019
101155,3154,GTO,2020-01-28,GTO23,GRA,4,2019_Wet,Wet,2019
101144,3154,GTO,2020-01-28,GTO23,GRA,3,2019_Wet,Wet,2019
101167,3154,GTO,2020-01-28,GTO23,GRA,3,2019_Wet,Wet,2019
101169,3154,GTO,2020-01-28,GTO23,GRA,3,2019_Wet,Wet,2019
101143,3154,GTO,2020-01-28,GTO23,GRA,0,2019_Wet,Wet,2019
103574,3215,GTO,2020-09-22,GTO23,GRA,14,2020_Dry,Dry,2020
103575,3215,GTO,2020-09-22,GTO23,GRA,14,2020_Dry,Dry,2020
103573,3215,GTO,2020-09-22,GTO23,GRA,12,2020_Dry,Dry,2020
103579,3215,GTO,2020-09-22,GTO23,GRA,11,2020_Dry,Dry,2020
103576,3215,GTO,2020-09-22,GTO23,GRA,8,2020_Dry,Dry,2020
103578,3215,GTO,2020-09-22,GTO23,GRA,8,2020_Dry,Dry,2020
103572,3215,GTO,2020-09-22,GTO23,GRA,7,2020_Dry,Dry,2020
103571,3215,GTO,2020-09-22,GTO23,GRA,4,2020_Dry,Dry,2020
103577,3215,GTO,2020-09-22,GTO23,GRA,1,2020_Dry,Dry,2020
105146,3248,GTO,2021-03-17,GTO23,GRA,35,2020_Wet,Wet,2020
105147,3248,GTO,2021-03-17,GTO23,GRA,35,2020_Wet,Wet,2020
105149,3248,GTO,2021-03-17,GTO23,GRA,35,2020_Wet,Wet,2020
105165,3248,GTO,2021-03-17,GTO23,GRA,30,2020_Wet,Wet,2020
105166,3248,GTO,2021-03-17,GTO23,GRA,30,2020_Wet,Wet,2020
105163,3248,GTO,2021-03-17,GTO23,GRA,27,2020_Wet,Wet,2020
105173,3248,GTO,2021-03-17,GTO23,GRA,26,2020_Wet,Wet,2020
105170,3248,GTO,2021-03-17,GTO23,GRA,22,2020_Wet,Wet,2020
105186,3248,GTO,2021-03-17,GTO23,GRA,21,2020_Wet,Wet,2020
105164,3248,GTO,2021-03-17,GTO23,GRA,20,2020_Wet,Wet,2020
105172,3248,GTO,2021-03-17,GTO23,GRA,20,2020_Wet,Wet,2020
105148,3248,GTO,2021-03-17,GTO23,GRA,19,2020_Wet,Wet,2020
105169,3248,GTO,2021-03-17,GTO23,GRA,19,2020_Wet,Wet,2020
105184,3248,GTO,2021-03-17,GTO23,GRA,19,2020_Wet,Wet,2020
105162,3248,GTO,2021-03-17,GTO23,GRA,18,2020_Wet,Wet,2020
105156,3248,GTO,2021-03-17,GTO23,GRA,16,2020_Wet,Wet,2020
105185,3248,GTO,2021-03-17,GTO23,GRA,16,2020_Wet,Wet,2020
105179,3248,GTO,2021-03-17,GTO23,GRA,15,2020_Wet,Wet,2020
105168,3248,GTO,2021-03-17,GTO23,GRA,14,2020_Wet,Wet,2020
105187,3248,GTO,2021-03-17,GTO23,GRA,14,2020_Wet,Wet,2020
105188,3248,GTO,2021-03-17,GTO23,GRA,14,2020_Wet,Wet,2020
105189,3248,GTO,2021-03-17,GTO23,GRA,14,2020_Wet,Wet,2020
105155,3248,GTO,2021-03-17,GTO23,GRA,12,2020_Wet,Wet,2020
105174,3248,GTO,2021-03-17,GTO23,GRA,12,2020_Wet,Wet,2020
105178,3248,GTO,2021-03-17,GTO23,GRA,12,2020_Wet,Wet,2020
105180,3248,GTO,2021-03-17,GTO23,GRA,11,2020_Wet,Wet,2020
105181,3248,GTO,2021-03-17,GTO23,GRA,11,2020_Wet,Wet,2020
105171,3248,GTO,2021-03-17,GTO23,GRA,10,2020_Wet,Wet,2020
105152,3248,GTO,2021-03-17,GTO23,GRA,9,2020_Wet,Wet,2020
105144,3248,GTO,2021-03-17,GTO23,GRA,6,2020_Wet,Wet,2020
105161,3248,GTO,2021-03-17,GTO23,GRA,6,2020_Wet,Wet,2020
105145,3248,GTO,2021-03-17,GTO23,GRA,5,2020_Wet,Wet,2020
105167,3248,GTO,2021-03-17,GTO23,GRA,5,2020_Wet,Wet,2020
105175,3248,GTO,2021-03-17,GTO23,GRA,5,2020_Wet,Wet,2020
105177,3248,GTO,2021-03-17,GTO23,GRA,5,2020_Wet,Wet,2020
105182,3248,GTO,2021-03-17,GTO23,GRA,5,2020_Wet,Wet,2020
105153,3248,GTO,2021-03-17,GTO23,GRA,4,2020_Wet,Wet,2020
105154,3248,GTO,2021-03-17,GTO23,GRA,4,2020_Wet,Wet,2020
105176,3248,GTO,2021-03-17,GTO23,GRA,4,2020_Wet,Wet,2020
105183,3248,GTO,2021-03-17,GTO23,GRA,4,2020_Wet,Wet,2020
105160,3248,GTO,2021-03-17,GTO23,GRA,3,2020_Wet,Wet,2020
105159,3248,GTO,2021-03-17,GTO23,GRA,2,2020_Wet,Wet,2020
105150,3248,GTO,2021-03-17,GTO23,GRA,1,2020_Wet,Wet,2020
105158,3248,GTO,2021-03-17,GTO23,GRA,1,2020_Wet,Wet,2020
105190,3248,GTO,2021-03-17,GTO23,GRA,1,2020_Wet,Wet,2020
105151,3248,GTO,2021-03-17,GTO23,GRA,0,2020_Wet,Wet,2020
105157,3248,GTO,2021-03-17,GTO23,GRA,0,2020_Wet,Wet,2020
105952,3253,GTO,2021-09-18,GTO23,GRA,7,2021_Dry,Dry,2021
105953,3253,GTO,2021-09-18,GTO23,GRA,5,2021_Dry,Dry,2021
105954,3253,GTO,2021-09-18,GTO23,GRA,4,2021_Dry,Dry,2021
108065,3275,GTO,2022-03-19,GTO23,GRA,46,2021_Wet,Wet,2021
108064,3275,GTO,2022-03-19,GTO23,GRA,43,2021_Wet,Wet,2021
108080,3275,GTO,2022-03-19,GTO23,GRA,43,2021_Wet,Wet,2021
108074,3275,GTO,2022-03-19,GTO23,GRA,41,2021_Wet,Wet,2021
108082,3275,GTO,2022-03-19,GTO23,GRA,32,2021_Wet,Wet,2021
108081,3275,GTO,2022-03-19,GTO23,GRA,30,2021_Wet,Wet,2021
108060,3275,GTO,2022-03-19,GTO23,GRA,29,2021_Wet,Wet,2021
108058,3275,GTO,2022-03-19,GTO23,GRA,28,2021_Wet,Wet,2021
108059,3275,GTO,2022-03-19,GTO23,GRA,28,2021_Wet,Wet,2021
108062,3275,GTO,2022-03-19,GTO23,GRA,28,2021_Wet,Wet,2021
108057,3275,GTO,2022-03-19,GTO23,GRA,27,2021_Wet,Wet,2021
108061,3275,GTO,2022-03-19,GTO23,GRA,27,2021_Wet,Wet,2021
108090,3275,GTO,2022-03-19,GTO23,GRA,26,2021_Wet,Wet,2021
108091,3275,GTO,2022-03-19,GTO23,GRA,25,2021_Wet,Wet,2021
108094,3275,GTO,2022-03-19,GTO23,GRA,25,2021_Wet,Wet,2021
108093,3275,GTO,2022-03-19,GTO23,GRA,24,2021_Wet,Wet,2021
108063,3275,GTO,2022-03-19,GTO23,GRA,23,2021_Wet,Wet,2021
108078,3275,GTO,2022-03-19,GTO23,GRA,23,2021_Wet,Wet,2021
108087,3275,GTO,2022-03-19,GTO23,GRA,23,2021_Wet,Wet,2021
108089,3275,GTO,2022-03-19,GTO23,GRA,23,2021_Wet,Wet,2021
108077,3275,GTO,2022-03-19,GTO23,GRA,22,2021_Wet,Wet,2021
108088,3275,GTO,2022-03-19,GTO23,GRA,22,2021_Wet,Wet,2021
108056,3275,GTO,2022-03-19,GTO23,GRA,20,2021_Wet,Wet,2021
108075,3275,GTO,2022-03-19,GTO23,GRA,20,2021_Wet,Wet,2021
108076,3275,GTO,2022-03-19,GTO23,GRA,20,2021_Wet,Wet,2021
108092,3275,GTO,2022-03-19,GTO23,GRA,20,2021_Wet,Wet,2021
108096,3275,GTO,2022-03-19,GTO23,GRA,15,2021_Wet,Wet,2021
108100,3275,GTO,2022-03-19,GTO23,GRA,13,2021_Wet,Wet,2021
108095,3275,GTO,2022-03-19,GTO23,GRA,12,2021_Wet,Wet,2021
108097,3275,GTO,2022-03-19,GTO23,GRA,7,2021_Wet,Wet,2021
108083,3275,GTO,2022-03-19,GTO23,GRA,5,2021_Wet,Wet,2021
108098,3275,GTO,2022-03-19,GTO23,GRA,5,2021_Wet,Wet,2021
108067,3275,GTO,2022-03-19,GTO23,GRA,4,2021_Wet,Wet,2021
108069,3275,GTO,2022-03-19,GTO23,GRA,4,2021_Wet,Wet,2021
108099,3275,GTO,2022-03-19,GTO23,GRA,4,2021_Wet,Wet,2021
108070,3275,GTO,2022-03-19,GTO23,GRA,2,2021_Wet,Wet,2021
108073,3275,GTO,2022-03-19,GTO23,GRA,2,2021_Wet,Wet,2021
108079,3275,GTO,2022-03-19,GTO23,GRA,2,2021_Wet,Wet,2021
108086,3275,GTO,2022-03-19,GTO23,GRA,2,2021_Wet,Wet,2021
108085,3275,GTO,2022-03-19,GTO23,GRA,1,2021_Wet,Wet,2021
108055,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108066,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108068,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108071,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108072,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108084,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108101,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
108102,3275,GTO,2022-03-19,GTO23,GRA,0,2021_Wet,Wet,2021
94809,3096,GTO,2019-02-20,GTO24,GRA,27,2018_Wet,Wet,2018
94796,3096,GTO,2019-02-20,GTO24,GRA,24,2018_Wet,Wet,2018
94828,3096,GTO,2019-02-20,GTO24,GRA,24,2018_Wet,Wet,2018
94797,3096,GTO,2019-02-20,GTO24,GRA,21,2018_Wet,Wet,2018
94780,3096,GTO,2019-02-20,GTO24,GRA,19,2018_Wet,Wet,2018
94830,3096,GTO,2019-02-20,GTO24,GRA,18,2018_Wet,Wet,2018
94789,3096,GTO,2019-02-20,GTO24,GRA,17,2018_Wet,Wet,2018
94821,3096,GTO,2019-02-20,GTO24,GRA,17,2018_Wet,Wet,2018
94837,3096,GTO,2019-02-20,GTO24,GRA,17,2018_Wet,Wet,2018
94777,3096,GTO,2019-02-20,GTO24,GRA,16,2018_Wet,Wet,2018
94778,3096,GTO,2019-02-20,GTO24,GRA,16,2018_Wet,Wet,2018
94811,3096,GTO,2019-02-20,GTO24,GRA,16,2018_Wet,Wet,2018
94787,3096,GTO,2019-02-20,GTO24,GRA,14,2018_Wet,Wet,2018
94788,3096,GTO,2019-02-20,GTO24,GRA,14,2018_Wet,Wet,2018
94810,3096,GTO,2019-02-20,GTO24,GRA,14,2018_Wet,Wet,2018
94819,3096,GTO,2019-02-20,GTO24,GRA,14,2018_Wet,Wet,2018
94820,3096,GTO,2019-02-20,GTO24,GRA,14,2018_Wet,Wet,2018
94790,3096,GTO,2019-02-20,GTO24,GRA,13,2018_Wet,Wet,2018
94798,3096,GTO,2019-02-20,GTO24,GRA,13,2018_Wet,Wet,2018
94822,3096,GTO,2019-02-20,GTO24,GRA,13,2018_Wet,Wet,2018
94779,3096,GTO,2019-02-20,GTO24,GRA,12,2018_Wet,Wet,2018
94829,3096,GTO,2019-02-20,GTO24,GRA,12,2018_Wet,Wet,2018
94831,3096,GTO,2019-02-20,GTO24,GRA,12,2018_Wet,Wet,2018
94812,3096,GTO,2019-02-20,GTO24,GRA,11,2018_Wet,Wet,2018
94803,3096,GTO,2019-02-20,GTO24,GRA,10,2018_Wet,Wet,2018
94802,3096,GTO,2019-02-20,GTO24,GRA,9,2018_Wet,Wet,2018
94804,3096,GTO,2019-02-20,GTO24,GRA,9,2018_Wet,Wet,2018
94832,3096,GTO,2019-02-20,GTO24,GRA,9,2018_Wet,Wet,2018
94836,3096,GTO,2019-02-20,GTO24,GRA,9,2018_Wet,Wet,2018
94792,3096,GTO,2019-02-20,GTO24,GRA,8,2018_Wet,Wet,2018
94824,3096,GTO,2019-02-20,GTO24,GRA,8,2018_Wet,Wet,2018
94791,3096,GTO,2019-02-20,GTO24,GRA,7,2018_Wet,Wet,2018
94823,3096,GTO,2019-02-20,GTO24,GRA,7,2018_Wet,Wet,2018
94834,3096,GTO,2019-02-20,GTO24,GRA,7,2018_Wet,Wet,2018
94784,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94793,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94806,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94816,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94825,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94835,3096,GTO,2019-02-20,GTO24,GRA,6,2018_Wet,Wet,2018
94783,3096,GTO,2019-02-20,GTO24,GRA,5,2018_Wet,Wet,2018
94815,3096,GTO,2019-02-20,GTO24,GRA,5,2018_Wet,Wet,2018
94782,3096,GTO,2019-02-20,GTO24,GRA,4,2018_Wet,Wet,2018
94805,3096,GTO,2019-02-20,GTO24,GRA,4,2018_Wet,Wet,2018
94807,3096,GTO,2019-02-20,GTO24,GRA,4,2018_Wet,Wet,2018
94814,3096,GTO,2019-02-20,GTO24,GRA,4,2018_Wet,Wet,2018
94775,3096,GTO,2019-02-20,GTO24,GRA,2,2018_Wet,Wet,2018
94776,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94786,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94794,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94795,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94799,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94800,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94808,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94818,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94826,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94827,3096,GTO,2019-02-20,GTO24,GRA,1,2018_Wet,Wet,2018
94781,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
94785,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
94801,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
94813,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
94817,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
94833,3096,GTO,2019-02-20,GTO24,GRA,0,2018_Wet,Wet,2018
100527,3148,GTO,2019-10-01,GTO24,GRA,38,2019_Dry,Dry,2019
100524,3148,GTO,2019-10-01,GTO24,GRA,15,2019_Dry,Dry,2019
100523,3148,GTO,2019-10-01,GTO24,GRA,12,2019_Dry,Dry,2019
100525,3148,GTO,2019-10-01,GTO24,GRA,8,2019_Dry,Dry,2019
100530,3148,GTO,2019-10-01,GTO24,GRA,7,2019_Dry,Dry,2019
100526,3148,GTO,2019-10-01,GTO24,GRA,5,2019_Dry,Dry,2019
100529,3148,GTO,2019-10-01,GTO24,GRA,3,2019_Dry,Dry,2019
100528,3148,GTO,2019-10-01,GTO24,GRA,0,2019_Dry,Dry,2019
101185,3154,GTO,2020-01-28,GTO24,GRA,40,2019_Wet,Wet,2019
101186,3154,GTO,2020-01-28,GTO24,GRA,40,2019_Wet,Wet,2019
101197,3154,GTO,2020-01-28,GTO24,GRA,39,2019_Wet,Wet,2019
101183,3154,GTO,2020-01-28,GTO24,GRA,35,2019_Wet,Wet,2019
101184,3154,GTO,2020-01-28,GTO24,GRA,35,2019_Wet,Wet,2019
101188,3154,GTO,2020-01-28,GTO24,GRA,30,2019_Wet,Wet,2019
101192,3154,GTO,2020-01-28,GTO24,GRA,30,2019_Wet,Wet,2019
101180,3154,GTO,2020-01-28,GTO24,GRA,25,2019_Wet,Wet,2019
101181,3154,GTO,2020-01-28,GTO24,GRA,25,2019_Wet,Wet,2019
101195,3154,GTO,2020-01-28,GTO24,GRA,25,2019_Wet,Wet,2019
101194,3154,GTO,2020-01-28,GTO24,GRA,22,2019_Wet,Wet,2019
101193,3154,GTO,2020-01-28,GTO24,GRA,21,2019_Wet,Wet,2019
101178,3154,GTO,2020-01-28,GTO24,GRA,17,2019_Wet,Wet,2019
101196,3154,GTO,2020-01-28,GTO24,GRA,11,2019_Wet,Wet,2019
101182,3154,GTO,2020-01-28,GTO24,GRA,10,2019_Wet,Wet,2019
101199,3154,GTO,2020-01-28,GTO24,GRA,9,2019_Wet,Wet,2019
101190,3154,GTO,2020-01-28,GTO24,GRA,8,2019_Wet,Wet,2019
101189,3154,GTO,2020-01-28,GTO24,GRA,7,2019_Wet,Wet,2019
101201,3154,GTO,2020-01-28,GTO24,GRA,5,2019_Wet,Wet,2019
101179,3154,GTO,2020-01-28,GTO24,GRA,4,2019_Wet,Wet,2019
101198,3154,GTO,2020-01-28,GTO24,GRA,4,2019_Wet,Wet,2019
101191,3154,GTO,2020-01-28,GTO24,GRA,3,2019_Wet,Wet,2019
101200,3154,GTO,2020-01-28,GTO24,GRA,2,2019_Wet,Wet,2019
103581,3215,GTO,2020-09-22,GTO24,GRA,30,2020_Dry,Dry,2020
103580,3215,GTO,2020-09-22,GTO24,GRA,11,2020_Dry,Dry,2020
103582,3215,GTO,2020-09-22,GTO24,GRA,2,2020_Dry,Dry,2020
105214,3248,GTO,2021-03-17,GTO24,GRA,30,2020_Wet,Wet,2020
105199,3248,GTO,2021-03-17,GTO24,GRA,26,2020_Wet,Wet,2020
105200,3248,GTO,2021-03-17,GTO24,GRA,25,2020_Wet,Wet,2020
105216,3248,GTO,2021-03-17,GTO24,GRA,24,2020_Wet,Wet,2020
105225,3248,GTO,2021-03-17,GTO24,GRA,23,2020_Wet,Wet,2020
105201,3248,GTO,2021-03-17,GTO24,GRA,22,2020_Wet,Wet,2020
105217,3248,GTO,2021-03-17,GTO24,GRA,21,2020_Wet,Wet,2020
105218,3248,GTO,2021-03-17,GTO24,GRA,21,2020_Wet,Wet,2020
105226,3248,GTO,2021-03-17,GTO24,GRA,21,2020_Wet,Wet,2020
105227,3248,GTO,2021-03-17,GTO24,GRA,21,2020_Wet,Wet,2020
105228,3248,GTO,2021-03-17,GTO24,GRA,21,2020_Wet,Wet,2020
105215,3248,GTO,2021-03-17,GTO24,GRA,20,2020_Wet,Wet,2020
105219,3248,GTO,2021-03-17,GTO24,GRA,20,2020_Wet,Wet,2020
105193,3248,GTO,2021-03-17,GTO24,GRA,18,2020_Wet,Wet,2020
105220,3248,GTO,2021-03-17,GTO24,GRA,18,2020_Wet,Wet,2020
105198,3248,GTO,2021-03-17,GTO24,GRA,17,2020_Wet,Wet,2020
105194,3248,GTO,2021-03-17,GTO24,GRA,13,2020_Wet,Wet,2020
105195,3248,GTO,2021-03-17,GTO24,GRA,13,2020_Wet,Wet,2020
105196,3248,GTO,2021-03-17,GTO24,GRA,12,2020_Wet,Wet,2020
105197,3248,GTO,2021-03-17,GTO24,GRA,12,2020_Wet,Wet,2020
105204,3248,GTO,2021-03-17,GTO24,GRA,11,2020_Wet,Wet,2020
105224,3248,GTO,2021-03-17,GTO24,GRA,11,2020_Wet,Wet,2020
105229,3248,GTO,2021-03-17,GTO24,GRA,9,2020_Wet,Wet,2020
105231,3248,GTO,2021-03-17,GTO24,GRA,9,2020_Wet,Wet,2020
105230,3248,GTO,2021-03-17,GTO24,GRA,8,2020_Wet,Wet,2020
105208,3248,GTO,2021-03-17,GTO24,GRA,7,2020_Wet,Wet,2020
105209,3248,GTO,2021-03-17,GTO24,GRA,7,2020_Wet,Wet,2020
105210,3248,GTO,2021-03-17,GTO24,GRA,6,2020_Wet,Wet,2020
105221,3248,GTO,2021-03-17,GTO24,GRA,6,2020_Wet,Wet,2020
105202,3248,GTO,2021-03-17,GTO24,GRA,5,2020_Wet,Wet,2020
105203,3248,GTO,2021-03-17,GTO24,GRA,5,2020_Wet,Wet,2020
105205,3248,GTO,2021-03-17,GTO24,GRA,5,2020_Wet,Wet,2020
105211,3248,GTO,2021-03-17,GTO24,GRA,5,2020_Wet,Wet,2020
105213,3248,GTO,2021-03-17,GTO24,GRA,4,2020_Wet,Wet,2020
105223,3248,GTO,2021-03-17,GTO24,GRA,4,2020_Wet,Wet,2020
105192,3248,GTO,2021-03-17,GTO24,GRA,1,2020_Wet,Wet,2020
105206,3248,GTO,2021-03-17,GTO24,GRA,1,2020_Wet,Wet,2020
105207,3248,GTO,2021-03-17,GTO24,GRA,1,2020_Wet,Wet,2020
105212,3248,GTO,2021-03-17,GTO24,GRA,1,2020_Wet,Wet,2020
105222,3248,GTO,2021-03-17,GTO24,GRA,1,2020_Wet,Wet,2020
105191,3248,GTO,2021-03-17,GTO24,GRA,0,2020_Wet,Wet,2020
105956,3253,GTO,2021-09-18,GTO24,GRA,26,2021_Dry,Dry,2021
105957,3253,GTO,2021-09-18,GTO24,GRA,23,2021_Dry,Dry,2021
105958,3253,GTO,2021-09-18,GTO24,GRA,22,2021_Dry,Dry,2021
105959,3253,GTO,2021-09-18,GTO24,GRA,12,2021_Dry,Dry,2021
